family	genus	species	decimalLatitude	decimalLongitude
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.4525	137.672495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.41833	137.79001
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4567	136.5275
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.44333	137.72001
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.44333	137.72001
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.439165	137.60334
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.32	138.385005
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.45333	137.64749
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.45585	136.49915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.33085	136.15335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.454165	136.39749
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.42335	136.55585
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.45833	136.487505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.483335	136.32166
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.41915	136.53835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.43165	136.4442
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.45915	136.39415
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.13	136.16085
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.409165	136.00833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.22165	136.2275
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.46165	136.43
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.43	136.4383
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.315	136.075
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.455	136.3842
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.485	136.36
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.17915	136.22
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.38085	136.08165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4308	136.4725
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.465	136.456665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.46835	136.355
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.14915	136.2275
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.43835	136.415
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.37665	136.11915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.3175	136.08915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4517	136.485
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.489185	136.54584
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.34335	136.0675
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.28915	136.7375
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4075	136.3833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.47085	136.5258
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4183	136.3892
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.3175	136.08915
Bothidae	Laeops	Laeops parviceps	-13.14	136.77249
Bothidae	Laeops	Laeops parviceps	-10.965	130.33001
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.026665	136.90666
Bothidae	Laeops	Laeops parviceps	-10.980835	130.271665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.10833	143.10167
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.2325	137.581665
Bothidae	Laeops	Laeops parviceps	-10.97417	130.331665
Bothidae	Laeops	Laeops parviceps	-10.965	130.33001
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.37	137.512495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.23917	137.602505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.11833	136.245005
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.0075	139.363335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.37417	137.53917
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.9875	139.417495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.288335	137.5275
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.2325	137.581665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.326665	138.870835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.256665	137.56916
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.145715	143.092485
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.154165	143.089165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.310835	138.792495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.336665	138.847505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.488335	141.36583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.945	139.362505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.03083	139.3875
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.019165	139.36916
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.314165	138.754165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.3175	138.97083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.753335	139.89833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.97083	139.335845
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.005835	139.39083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.924165	139.613335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.001665	139.313335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.0975	143.10833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.9875	139.417495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.92583	139.571665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.961665	139.440825
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.94	139.65667
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.026665	139.378335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.0155	139.268
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.6775	139.38333
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.3725	138.331665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.029165	139.415835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.94	139.4675
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.96917	139.387495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.661665	139.2525
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.94667	139.457495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.07167	138.43083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.940835	139.417495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.04167	139.378335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.93583	139.542495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.015	139.670005
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.951665	139.54583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.995	139.38917
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.98583	139.64834
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.7275	139.35084
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.566665	140.072505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.0275	139.691665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.924165	139.341665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.984165	139.699165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.04	139.667505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.983335	139.589165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.3575	138.431665
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.98	139.580835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.0175	139.63083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.96417	139.660845
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.0175	139.63083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.54	140.055
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.24085	136.76415
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.42415	136.55335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.3392	136.74
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.31915	136.76
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.1692	136.73085
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4825	136.47
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.45165	136.3733
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.485	136.3892
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.30335	136.75335
Bothidae	Psettina	Psettina tosana	-10.965	130.33001
Bothidae	Psettina	Psettina tosana	-10.980835	130.271665
Bothidae	Psettina	Psettina tosana	-11.0275	130.582505
Bothidae	Psettina	Psettina tosana	-11.055	130.199175
Bothidae	Psettina	Psettina tosana	-12.445835	141.51833
Bothidae	Psettina	Psettina tosana	-10.965	130.33001
Bothidae	Psettina	Psettina tosana	-10.985	130.222495
Bothidae	Engyprosopon	Engyprosopon maldivensis	-10.17917	143.02087
Bothidae	Engyprosopon	Engyprosopon maldivensis	-14.3725	136.01165
Bothidae	Engyprosopon	Engyprosopon maldivensis	-10.163335	143.04084
Bothidae	Engyprosopon	Engyprosopon maldivensis	-10.0975	143.10833
Bothidae	Engyprosopon	Engyprosopon maldivensis	-10.108335	143.057495
Bothidae	Engyprosopon	Engyprosopon maldivensis	-10.084165	143.08083
Bothidae	Engyprosopon	Engyprosopon maldivensis	-14.3725	136.01165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.75028	116.63403
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.167225	134.625975
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.559305	125.34361
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-20.134445	116.96833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.043335	118.159305
Bothidae	Bothus	Bothus myriaster	-25.501945	159.566665
Bothidae	Grammatobothus	Grammatobothus pennatus	-21.95986	151.176385
Bothidae	Grammatobothus	Grammatobothus pennatus	-22.076805	151.716665
Bothidae	Engyprosopon	Engyprosopon grandisquama	-19.616805	117.568195
Bothidae	Engyprosopon	Engyprosopon grandisquama	-18.93403	119.2
Bothidae	Engyprosopon	Engyprosopon grandisquama	-19.57611	118.06778
Bothidae	Arnoglossus		-22.291665	159.10833
Bothidae	Arnoglossus		-22.38333	159.141665
Bothidae	Arnoglossus		-22.466665	159.158335
Bothidae	Bothus	Bothus pantherinus	-26.2	153.6
Bothidae	Bothus		-12.134305	124.100695
Bothidae	Bothus		-22.74167	159.4
Bothidae	Bothus		-22.575	159.37639
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.85111	116.00056
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.90972	116.009585
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.859585	116.13389
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.8175	115.85986
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.66778	116.151525
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.842915	116.059725
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.91	116.01736
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.06764	121.20083
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.810415	116.059025
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.841665	116.067915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.825835	116.06764
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.084585	123.243055
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-18.93486	119.19208
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.959725	124.39278
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.83403	116.05972
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.85986	116.093335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.184445	130.641805
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.800415	116.059305
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.70222	124.80125
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-9.917085	133.225415
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.534585	141.176115
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-18.56	120.218055
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.292365	140.47625
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.168885	138.43486
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.468885	135.059445
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.85847	121.309165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-9.65111	140.05097
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-9.950415	140.28528
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.98389	140.792225
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.16083	140.46833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.400835	137.251805
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.65847	141.2425
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-9.783615	135.384585
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-7.53431	134.943335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.33361	135.159305
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.75139	137.25
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-7.26722	134.95125
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.76736	137.25
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-9.38486	136.30028
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-7.52528	135.80958
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-7.260695	135.70014
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-7.25	135.31722
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.275	137.00153
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.193335	137.23583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.443195	141.550835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.550835	135.00056
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.30097	137.352225
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.075695	137.335695
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.076115	137.441805
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.76778	139.409445
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.24278	137.19292
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.034865	141.500835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.02597	139.985
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.692085	136.95139
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.43403	138.68417
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.32708	137.334445
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.509165	140.01667
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.193055	133.0
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.0025	139.459725
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.0025	138.00958
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.775695	137.04403
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.960835	118.12639
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.800415	129.62583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.70875	139.98458
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.60875	117.60028
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.891665	118.217915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.109445	124.184725
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.66736	141.02639
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.55083	141.134585
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.925975	137.259585
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-11.92611	139.65861
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-17.98514	121.300695
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.810275	117.50139
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.95861	115.88472
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.77639	116.76792
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.84333	116.50222
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.883335	116.459445
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-20.167225	115.968195
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.96778	116.925275
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-20.058885	116.05069
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-20.075695	116.909165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.534165	118.30111
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-19.975835	116.034585
Bothidae	Arnoglossus	Arnoglossus bassensis	-26.73333	159.48333
Bothidae	Asterorhombus	Asterorhombus intermedius	-24.56014	112.89361
Bothidae	Bothus		-19.958335	116.093055
Bothidae	Bothus		-20.550695	115.125
Bothidae	Bothus		-18.316665	119.88403
Bothidae	Bothus		-18.866665	118.883335
Bothidae	Bothus		-19.708335	117.116665
Bothidae	Bothus		-25.52611	112.775695
Bothidae	Lophonectes	Lophonectes gallus	-12.86778	137.25
Bothidae	Lophonectes	Lophonectes gallus	-9.950415	140.28528
Bothidae	Lophonectes	Lophonectes gallus	-12.75139	137.25
Bothidae	Lophonectes	Lophonectes gallus	-33.38403	126.16833
Bothidae	Lophonectes	Lophonectes gallus	-11.0025	138.73403
Bothidae	Lophonectes	Lophonectes gallus	-10.159445	138.867915
Bothidae	Lophonectes	Lophonectes gallus	-15.30097	137.352225
Bothidae	Lophonectes	Lophonectes gallus	-10.98389	140.792225
Bothidae	Lophonectes	Lophonectes gallus	-13.76736	137.25
Bothidae	Arnoglossus		-34.141665	124.683335
Bothidae	Lophonectes	Lophonectes gallus	-36.895	149.96333
Bothidae	Lophonectes	Lophonectes gallus	-37.284165	150.069165
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.8575	148.235
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.93	148.2275
Bothidae	Lophonectes	Lophonectes gallus	-37.865835	148.173335
Bothidae	Lophonectes	Lophonectes gallus	-38.998	146.58983
Bothidae	Lophonectes	Lophonectes gallus	-37.92667	148.240835
Bothidae	Lophonectes	Lophonectes gallus	-37.92667	148.240835
Bothidae	Lophonectes	Lophonectes gallus	-38.96167	146.58083
Bothidae	Lophonectes	Lophonectes gallus	-38.6255	148.356335
Bothidae	Lophonectes	Lophonectes gallus	-37.97167	149.235835
Bothidae	Lophonectes	Lophonectes gallus	-37.97167	149.235835
Bothidae	Lophonectes	Lophonectes gallus	-38.113335	149.342505
Bothidae	Lophonectes	Lophonectes gallus	-37.335	150.07167
Bothidae	Lophonectes	Lophonectes gallus	-37.454165	150.00833
Bothidae	Lophonectes	Lophonectes gallus	-37.335	150.07167
Bothidae	Lophonectes	Lophonectes gallus	-38.11333	149.290825
Bothidae	Lophonectes	Lophonectes gallus	-37.40167	150.04167
Bothidae	Lophonectes	Lophonectes gallus	-37.324165	150.21832
Bothidae	Lophonectes	Lophonectes gallus	-37.425	150.004995
Bothidae	Lophonectes	Lophonectes gallus	-37.37	150.066665
Bothidae	Lophonectes	Lophonectes gallus	-36.393085	150.127835
Bothidae	Lophonectes	Lophonectes gallus	-36.3725	150.11083
Bothidae	Lophonectes	Lophonectes gallus	-36.4425	150.235
Bothidae	Lophonectes	Lophonectes gallus	-37.60917	149.6325
Bothidae	Lophonectes	Lophonectes gallus	-37.3925	149.97583
Bothidae	Lophonectes	Lophonectes gallus	-37.3925	149.975
Bothidae	Lophonectes	Lophonectes gallus	-36.37583	150.1825
Bothidae	Lophonectes	Lophonectes gallus	-37.3925	149.97583
Bothidae	Lophonectes	Lophonectes gallus	-37.346665	150.10417
Bothidae	Lophonectes	Lophonectes gallus	-36.37	150.194165
Bothidae	Lophonectes	Lophonectes gallus	-36.38	150.1875
Bothidae	Lophonectes	Lophonectes gallus	-36.3725	150.11083
Bothidae	Lophonectes	Lophonectes gallus	-37.36583	149.9825
Bothidae	Lophonectes	Lophonectes gallus	-38.114995	149.604995
Bothidae	Lophonectes	Lophonectes gallus	-37.940005	149.27334
Bothidae	Lophonectes	Lophonectes gallus	-36.37583	150.1825
Bothidae	Lophonectes	Lophonectes gallus	-37.3925	149.975
Bothidae	Lophonectes	Lophonectes gallus	-36.4575	150.30458
Bothidae	Lophonectes	Lophonectes gallus	-38.00083	149.1025
Bothidae	Lophonectes	Lophonectes gallus	-36.4575	150.30458
Bothidae	Lophonectes	Lophonectes gallus	-37.3	150.068335
Bothidae	Lophonectes	Lophonectes gallus	-38.990835	146.608335
Bothidae	Lophonectes	Lophonectes gallus	-36.920835	149.969165
Bothidae	Lophonectes	Lophonectes gallus	-37.28	150.08
Bothidae	Lophonectes	Lophonectes gallus	-36.920835	149.969165
Bothidae	Lophonectes	Lophonectes gallus	-37.818335	149.03166
Bothidae	Lophonectes	Lophonectes gallus	-37.295415	149.990915
Bothidae	Lophonectes	Lophonectes gallus	-36.9475	150.199165
Bothidae	Lophonectes	Lophonectes gallus	-37.33833	150.20999
Bothidae	Lophonectes	Lophonectes gallus	-37.28	150.08
Bothidae	Lophonectes	Lophonectes gallus	-37.28	150.08
Bothidae	Lophonectes	Lophonectes gallus	-36.985	150.05
Bothidae	Lophonectes	Lophonectes gallus	-36.354995	150.15999
Bothidae	Lophonectes	Lophonectes gallus	-36.99	150.049165
Bothidae	Lophonectes	Lophonectes gallus	-37.295415	149.990915
Bothidae	Lophonectes	Lophonectes gallus	-37.42	150.27499
Bothidae	Lophonectes	Lophonectes gallus	-36.475835	150.213325
Bothidae	Lophonectes	Lophonectes gallus	-37.305	150.07
Bothidae	Lophonectes	Lophonectes gallus	-37.30167	150.02
